title,datetime,link
Canada announces additional sanctions against Russia and its illegal war against Ukraine,2024-06-13 03:22:11.430486,news.google.com/articles/CBMikgFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZ2xvYmFsLWFmZmFpcnMvbmV3cy8yMDI0LzA2L2NhbmFkYS1hbm5vdW5jZXMtYWRkaXRpb25hbC1zYW5jdGlvbnMtYWdhaW5zdC1ydXNzaWEtYW5kLWl0cy1pbGxlZ2FsLXdhci1hZ2FpbnN0LXVrcmFpbmUuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Internet of Things: Quantum Sensors Challenge program - National Research Council Canada,2024-06-14 03:22:11.446971,news.google.com/articles/CBMif2h0dHBzOi8vbnJjLmNhbmFkYS5jYS9lbi9yZXNlYXJjaC1kZXZlbG9wbWVudC9yZXNlYXJjaC1jb2xsYWJvcmF0aW9uL3Byb2dyYW1zL2ludGVybmV0LXRoaW5ncy1xdWFudHVtLXNlbnNvcnMtY2hhbGxlbmdlLXByb2dyYW3SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
New Chief Commissioner of the Canadian Human Rights Commission appointed by Minister of Justice,2024-06-14 03:22:11.446971,news.google.com/articles/CBMinQFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZGVwYXJ0bWVudC1qdXN0aWNlL25ld3MvMjAyNC8wNi9uZXctY2hpZWYtY29tbWlzc2lvbmVyLW9mLXRoZS1jYW5hZGlhbi1odW1hbi1yaWdodHMtY29tbWlzc2lvbi1hcHBvaW50ZWQtYnktbWluaXN0ZXItb2YtanVzdGljZS5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Advocates welcome passage of bill to tackle environmental racism in Canada,2024-06-14 03:22:11.448018,news.google.com/articles/CBMic2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzYvMTQvYWR2b2NhdGVzLXdlbGNvbWUtcGFzc2FnZS1vZi1iaWxsLXRvLXRhY2tsZS1lbnZpcm9ubWVudGFsLXJhY2lzbS1pbi1jYW5hZGHSAXdodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvNi8xNC9hZHZvY2F0ZXMtd2VsY29tZS1wYXNzYWdlLW9mLWJpbGwtdG8tdGFja2xlLWVudmlyb25tZW50YWwtcmFjaXNtLWluLWNhbmFkYQ?hl=en-CA&gl=CA&ceid=CA%3Aen
Lachine Canal National Historic Site,2024-06-14 03:22:11.448018,news.google.com/articles/CBMiL2h0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvcWMvY2FuYWxsYWNoaW5l0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
La Mauricie National Park - Canada.ca,2024-06-14 03:22:11.448018,news.google.com/articles/CBMiKWh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL3BuLW5wL3FjL21hdXJpY2ll0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
The Fur Trade at Lachine National Historic Site,2024-06-14 03:22:11.448018,news.google.com/articles/CBMiKmh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvcWMvbGFjaGluZdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada can no longer be ‘naive’ about the ‘real’ threats it faces: defence chief,2024-06-16 03:22:11.448018,news.google.com/articles/CBMiWmh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzEwNTY3OTI3L2NhbmFkYS1taWxpdGFyeS1kZWZlbmNlLXRocmVhdHMtd2F5bmUtZXlyZS13ZXN0LWJsb2NrL9IBXmh0dHBzOi8vZ2xvYmFsbmV3cy5jYS9uZXdzLzEwNTY3OTI3L2NhbmFkYS1taWxpdGFyeS1kZWZlbmNlLXRocmVhdHMtd2F5bmUtZXlyZS13ZXN0LWJsb2NrL2FtcC8?hl=en-CA&gl=CA&ceid=CA%3Aen
Lower Fort Garry National Historic Site,2024-06-17 03:22:11.448018,news.google.com/articles/CBMiLGh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvbWIvZm9ydGdhcnJ50gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Rugby Canada's community events coming to Ottawa this July,2024-06-17 03:22:11.448018,news.google.com/articles/CBMiW2h0dHBzOi8vcnVnYnkuY2EvZW4vbmV3cy8yMDI0LzA2L3J1Z2J5LWNhbmFkYS1zLWNvbW11bml0eS1ldmVudHMtY29taW5nLXRvLW90dGF3YS10aGlzLWp1bHnSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Coteau-du-Lac National Historic Site,2024-06-17 03:22:11.448018,news.google.com/articles/CBMiLmh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvcWMvY290ZWF1ZHVsYWPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Joint Statement in support of the International Criminal Court,2024-06-17 03:22:11.448018,news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9nbG9iYWwtYWZmYWlycy9uZXdzLzIwMjQvMDYvam9pbnQtc3RhdGVtZW50LWluLXN1cHBvcnQtb2YtdGhlLWludGVybmF0aW9uYWwtY3JpbWluYWwtY291cnQuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada announces additional sanctions against Russian government for its responsibility in death of Alexei Navalny,2024-06-18 03:22:11.446278,news.google.com/articles/CBMirAFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZ2xvYmFsLWFmZmFpcnMvbmV3cy8yMDI0LzA2L2NhbmFkYS1hbm5vdW5jZXMtYWRkaXRpb25hbC1zYW5jdGlvbnMtYWdhaW5zdC1ydXNzaWFuLWdvdmVybm1lbnQtZm9yLWl0cy1yZXNwb25zaWJpbGl0eS1pbi1kZWF0aC1vZi1hbGV4ZWktbmF2YWxueS5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Wapusk National Park,2024-06-18 03:22:11.446278,news.google.com/articles/CBMiJ2h0dHBzOi8vcGFya3MuY2FuYWRhLmNhL3BuLW5wL21iL3dhcHVza9IBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Plan your visit,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiJWh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL3ZveWFnZS10cmF2ZWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Minister of Justice and Attorney General of Canada announces judicial appointments in the province of Quebec,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiqgFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZGVwYXJ0bWVudC1qdXN0aWNlL25ld3MvMjAyNC8wNi9taW5pc3Rlci1vZi1qdXN0aWNlLWFuZC1hdHRvcm5leS1nZW5lcmFsLW9mLWNhbmFkYS1hbm5vdW5jZXMtanVkaWNpYWwtYXBwb2ludG1lbnRzLWluLXRoZS1wcm92aW5jZS1vZi1xdWViZWMuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
York Factory National Historic Site,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiLmh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvbWIveW9ya2ZhY3RvcnnSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Supreme Court of Canada - How to Calculate Deadlines for Serving and Filing Documents,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiOGh0dHBzOi8vd3d3LnNjYy1jc2MuY2EvcGFydGllcy9kZWFkbGluZXMtZGVsYWlzLWVuZy5hc3B40gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Team Canada's women's soccer team leads with their values ahead of Paris 2024,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiamh0dHBzOi8vb2x5bXBpYy5jYS8yMDI0LzA2LzE4L3RlYW0tY2FuYWRhcy13b21lbnMtc29jY2VyLXRlYW0tbGVhZHMtd2l0aC10aGVpci12YWx1ZXMtYWhlYWQtb2YtcGFyaXMtMjAyNC_SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Fort Chambly National Historic Site,2024-06-18 03:22:11.448018,news.google.com/articles/CBMiLmh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvcWMvZm9ydGNoYW1ibHnSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Innovation, Science and Economic Development Canada | Official site",2024-06-19 03:22:11.430486,news.google.com/articles/CBMiKGh0dHBzOi8vaXNlZC1pc2RlLmNhbmFkYS5jYS9zaXRlL2lzZWQvZW7SAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada Day/Memorial Day Events Announced,2024-06-19 03:22:11.448018,news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LnN0am9obnMuY2EvZW4vbmV3cy9jYW5hZGEtZGF5LW1lbW9yaWFsLWRheS1ldmVudHMtYW5ub3VuY2VkLmFzcHjSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Changes to electronic travel authorization (eTA) and visitor visa requirements for Mexican citizens,2024-06-19 03:22:11.448018,news.google.com/articles/CBMiXWh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9pbW1pZ3JhdGlvbi1yZWZ1Z2Vlcy1jaXRpemVuc2hpcC9jYW1wYWlnbnMvZXRhLXdvcmstdmlzYS1tZXhpY28uaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Cannabis market data,2024-06-19 03:22:11.448018,news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9oZWFsdGgtY2FuYWRhL3NlcnZpY2VzL2RydWdzLW1lZGljYXRpb24vY2FubmFiaXMvcmVzZWFyY2gtZGF0YS9tYXJrZXQuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Federal Tourism Growth Strategy,2024-06-19 03:22:11.448018,news.google.com/articles/CBMiW2h0dHBzOi8vaXNlZC1pc2RlLmNhbmFkYS5jYS9zaXRlL2NhbmFkaWFuLXRvdXJpc20tc2VjdG9yL2VuL2ZlZGVyYWwtdG91cmlzbS1ncm93dGgtc3RyYXRlZ3nSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Reaching Canada's marine conservation targets,2024-06-20 03:22:11.430486,news.google.com/articles/CBMiQWh0dHBzOi8vd3d3LmRmby1tcG8uZ2MuY2Evb2NlYW5zL2NvbnNlcnZhdGlvbi9wbGFuL2luZGV4LWVuZy5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Ottawa Tourism,2024-06-20 03:22:11.448018,news.google.com/articles/CBMiG2h0dHBzOi8vb3R0YXdhdG91cmlzbS5jYS9lbtIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Secretary General praises Canada's NATO contributions in visit to Ottawa,2024-06-20 03:22:33.160976,news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdG8uaW50L2Nwcy9lbi9uYXRvaHEvbmV3c18yMjY4MzguaHRt0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
GenAI: Is Canada ready?,2024-06-20 03:22:33.160976,news.google.com/articles/CBMiOGh0dHBzOi8vdGhvdWdodGxlYWRlcnNoaXAucmJjLmNvbS9nZW5haS1pcy1jYW5hZGEtcmVhZHkv0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Learn more about the International Day for the Elimination of Racial Discrimination.,2024-06-20 03:22:33.176606,news.google.com/articles/CBMimAFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZW1wbG95bWVudC1zb2NpYWwtZGV2ZWxvcG1lbnQvcHJvZ3JhbXMvZmVkZXJhbC1hbnRpLXJhY2lzbS1zZWNyZXRhcmlhdC9pbnRlcm5hdGlvbmFsLWRheS1lbGltaW5hdGlvbi1yYWNpYWwtZGlzY3JpbWluYXRpb24uaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
The Bank of Canada's growing list of worries,2024-06-20 03:22:33.177591,news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2J1c2luZXNzL2FybXN0cm9uZy1iYW5rLW9mLWNhbmFkYS1lY29ub215LXJlY2Vzc2lvbi0xLjcyMzk3NznSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNzIzOTc3OQ?hl=en-CA&gl=CA&ceid=CA%3Aen
Healthy meals for our kids | Prime Minister of Canada,2024-06-20 03:22:33.177591,news.google.com/articles/CBMiSWh0dHBzOi8vd3d3LnBtLmdjLmNhL2VuL25ld3MvbmV3cy1yZWxlYXNlcy8yMDI0LzA2LzIwL2hlYWx0aHktbWVhbHMtb3VyLWvSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Analysis on artificial intelligence use by businesses in Canada, second quarter of 2024",2024-06-20 03:22:33.177591,news.google.com/articles/CBMiRGh0dHBzOi8vd3d3MTUwLnN0YXRjYW4uZ2MuY2EvbjEvcHViLzExLTYyMS1tLzExLTYyMS1tMjAyNDAwOC1lbmcuaHRt0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
International postsecondary students in Canada: 2020 graduates,2024-06-20 03:22:33.177591,news.google.com/articles/CBMiRGh0dHBzOi8vd3d3MTUwLnN0YXRjYW4uZ2MuY2EvbjEvcHViLzExLTYyNy1tLzExLTYyNy1tMjAyNDAyNy1lbmcuaHRt0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Celebrate Canada Day at Markham Centre on July 1,2024-06-20 03:22:33.177591,news.google.com/articles/CBMiXGh0dHBzOi8vd3d3Lm1hcmtoYW0uY2Evd3BzL3BvcnRhbC9ob21lL25ld3MvY2VsZWJyYXRlLWNhbmFkYS1kYXktYXQtbWFya2hhbS1jZW50cmUtb24tanVseSsx0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada's new citizenship rules for those born abroad delayed,2024-06-20 03:22:33.177591,news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvcG9saXRpY3MvbmV3LWNhbmFkaWFuLWNpdGl6ZW5zaGlwLXJ1bGVzLWZvci10aG9zZS1ib3JuLWFicm9hZC1jb3VsZC1iZS1kZWxheWVkLXVudGlsLWRlY2VtYmVyLTEuNjkzNDk5ONIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Canada, Germany and Norway discussing a security pact to cover the North Atlantic and Arctic",2024-06-20 03:22:33.177591,news.google.com/articles/CBMiUGh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3BvbGl0aWNzL2NhbmFkYS1nZXJtYW55LW5vcndheS1uYXRvLXN1Ym1hcmluZXMtMS43MjQwNTY50gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjcyNDA1Njk?hl=en-CA&gl=CA&ceid=CA%3Aen
Third annual progress report on the implementation of the UN Declaration on the Rights of Indigenous Peoples Act ...,2024-06-20 03:22:33.177591,news.google.com/articles/CBMi0QFodHRwczovL3d3dy5jYW5hZGEuY2EvZW4vZGVwYXJ0bWVudC1qdXN0aWNlL25ld3MvMjAyNC8wNi90aGlyZC1hbm51YWwtcHJvZ3Jlc3MtcmVwb3J0LW9uLXRoZS1pbXBsZW1lbnRhdGlvbi1vZi10aGUtdW4tZGVjbGFyYXRpb24tb24tdGhlLXJpZ2h0cy1vZi1pbmRpZ2Vub3VzLXBlb3BsZXMtYWN0LWhpZ2hsaWdodHMtcHJvZ3Jlc3MtYW5kLXBvaW50cy10by0uaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Protecting North Atlantic right whales from collisions with vessels in the Gulf of St. Lawrence,2024-06-21 03:22:11.430486,news.google.com/articles/CBMilQFodHRwczovL3RjLmNhbmFkYS5jYS9lbi9tYXJpbmUtdHJhbnNwb3J0YXRpb24vbmF2aWdhdGlvbi1tYXJpbmUtY29uZGl0aW9ucy9wcm90ZWN0aW5nLW5vcnRoLWF0bGFudGljLXJpZ2h0LXdoYWxlcy1jb2xsaXNpb25zLXZlc3NlbHMtZ3VsZi1zdC1sYXdyZW5jZdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Jobs at Parks Canada,2024-06-21 03:22:11.430486,news.google.com/articles/CBMiMmh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2FnZW5jZS1hZ2VuY3kvZW1wbG9pcy1qb2Jz0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Money and finances,2024-06-21 03:22:11.446113,news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9zZXJ2aWNlcy9maW5hbmNlLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Evening show — Canada Day: Feel the rhythm!,2024-06-21 03:22:11.446971,news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9jYW5hZGlhbi1oZXJpdGFnZS9jYW1wYWlnbnMvY2FuYWRhLWRheS9ldmVuaW5nLXNob3cuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Castle Hill National Historic Site,2024-06-21 03:22:11.448018,news.google.com/articles/CBMiLWh0dHBzOi8vcGFya3MuY2FuYWRhLmNhL2xobi1uaHMvbmwvY2FzdGxlaGlsbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
Supreme Court of Canada - 40360,2024-06-21 03:22:33.160976,news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LnNjYy1jc2MuY2EvY2FzZS1kb3NzaWVyL2NiLzIwMjQvNDAzNjAtZW5nLmFzcHjSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
News,2024-06-21 03:22:33.160976,news.google.com/articles/CBMiImh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9uZXdzLmh0bWzSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Men's Canada Selects training squad named ahead of match versus Vancouver Highlanders,2024-06-21 03:22:33.160976,news.google.com/articles/CBMidmh0dHBzOi8vcnVnYnkuY2EvZW4vbmV3cy8yMDI0LzA2L21lbi1zLWNhbmFkYS1zZWxlY3RzLXRyYWluaW5nLXNxdWFkLW5hbWVkLWFoZWFkLW9mLW1hdGNoLXZlcnN1cy12YW5jb3V2ZXItaGlnaGxhbmRlcnPSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada imposes sanctions against Haitian gang leaders,2024-06-21 03:22:33.176606,news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9nbG9iYWwtYWZmYWlycy9uZXdzLzIwMjQvMDYvY2FuYWRhLWltcG9zZXMtc2FuY3Rpb25zLWFnYWluc3QtaGFpdGlhbi1nYW5nLWxlYWRlcnMuaHRtbNIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
What Does Canada's IRGC Terror Listing Really Mean?,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiKGh0dHBzOi8vd3d3LmlyYW5pbnRsLmNvbS9lbi8yMDI0MDYyMDY5MjjSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Montreal's Canada Day parade cancelled after organizer pulls plug,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9tb250cmVhbC9tb250cmVhbC1jYW5hZGEtZGF5LXBhcmFkZS1jYW5jZWxsZWQtMS43MjQzMjU10gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjcyNDMyNTU?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada's Men's Sevens Team opens World Rugby Sevens Repechage with win over Uganda,2024-06-21 03:22:33.177591,news.google.com/articles/CBMic2h0dHBzOi8vcnVnYnkuY2EvZW4vbmV3cy8yMDI0LzA2L2NhbmFkYS1zLW1lbi1zLXNldmVucy10ZWFtLW9wZW5zLXdvcmxkLXJ1Z2J5LXNldmVucy1yZXBlY2hhZ2Utd2l0aC13aW4tb3Zlci11Z2FuZGHSAQA?hl=en-CA&gl=CA&ceid=CA%3Aen
Combatting systemic racism and discrimination in Canada,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmNhbmFkYS5jYS9lbi9jYW5hZGlhbi1oZXJpdGFnZS9zZXJ2aWNlcy9jb21iYXR0aW5nLXJhY2lzbS1kaXNjcmltaW5hdGlvbi5odG1s0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
Plumes of smoke over Canada city from railway fire,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy92aWRlb3MvY2s1NXc1OXdneG5v0gEA?hl=en-CA&gl=CA&ceid=CA%3Aen
"Canada posts upset win over Brazil, reaches Volleyball Nations League men's quarterfinals",2024-06-21 03:22:33.177591,news.google.com/articles/CBMieGh0dHBzOi8vd3d3LmNiYy5jYS9zcG9ydHMvb2x5bXBpY3Mvc3VtbWVyL3ZvbGxleWJhbGwvY2FuYWRhLWJyYXppbC12b2xsZXliYWxsLW5hdGlvbnMtbGVhZ3VlLW1lbnMtcmVjYXAtbWFuaWxhLTEuNzI0Mjc1N9IBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS43MjQyNzU3?hl=en-CA&gl=CA&ceid=CA%3Aen
Canadian men's soccer team 'deeply disturbed' after player targeted with online racist abuse,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiYGh0dHBzOi8vd3d3LmNiYy5jYS9zcG9ydHMvc29jY2VyL2NhbmFkYS1vbmxpbmUtcmFjaXN0LWFidXNlLW1vaXNlLWJvbWJpdG8tY29wYS1hbWVyaWNhLTEuNzI0MjQwN9IBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS43MjQyNDA3?hl=en-CA&gl=CA&ceid=CA%3Aen
Will Canada join the U.S. in a tariff battle against Chinese EV imports?,2024-06-21 03:22:33.177591,news.google.com/articles/CBMiQmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3BvbGl0aWNzL2NhbmFkYS1jaGluYS1ldi10YXJpZmZzLTEuNzI0MjM0NtIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS43MjQyMzQ2?hl=en-CA&gl=CA&ceid=CA%3Aen
Canada hit with record-breaking heat and cold — at the same time. Is this normal?,2024-06-22 03:22:33.177591,news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3NjaWVuY2UvcmVjb3JkLWhlYXQtY29sZC0xLjcyNDMwMDXSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNzI0MzAwNQ?hl=en-CA&gl=CA&ceid=CA%3Aen
There's an old problem Canada's new foreign-interference law won't fix,2024-06-22 03:22:33.177591,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3dvcmxkL2ZvcmVpZ24taW50ZXJmZXJlbmNlLWludGVsbGlnZW5jZS1jb21wYXJpc29uLXVzLTEuNzI0MDI5OdIBIGh0dHBzOi8vd3d3LmNiYy5jYS9hbXAvMS43MjQwMjk5?hl=en-CA&gl=CA&ceid=CA%3Aen
Protest outside controversial Reclaiming Canada conference in Victoria,2024-06-23 03:22:33.177591,news.google.com/articles/CBMib2h0dHBzOi8vdmFuY291dmVyc3VuLmNvbS9uZXdzL2xvY2FsLW5ld3MvcHJvdGVzdC1vdXRzaWRlLWNvbnRyb3ZlcnNpYWwtcmVjbGFpbWluZy1jYW5hZGEtY29uZmVyZW5jZS1pbi12aWN0b3JpYdIBAA?hl=en-CA&gl=CA&ceid=CA%3Aen
